NIK;CARDUID;COMMIT_DATE;PROVINSI_CODE;KABKOTA_CODE;INNER;OUTER;CREATEDDATE;UPDATEDDATE
-;8004323712056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004593C12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004254912056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042D3412056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044C4712056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004174F12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004284012056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004112912056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044B0E12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004563812056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042D3B12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004161812056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042D3F12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004271012056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004082F12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043E3612056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004574F12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004356012056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043C1912056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004333D12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004393112056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004161112056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043C4712056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004513712056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004324D12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004191912056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043A4C12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045A4112056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042E1112056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004363512056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043B5F12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041B5112056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040B3012056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004403C12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004095A12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045B3D12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004463B12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044C5A12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044F4E12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004054D12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004262712056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004401912056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004301012056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042C1712056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004404C12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044D31DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004522BDAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004434912056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044136DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042752DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044640DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043324DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042D06DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041553DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044330DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004155ADAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040950DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044C4EDAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042943DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004103ADAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044E62DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040F33DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004321DDAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040538DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042835DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044934DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042F36DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043829DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045C29DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041146DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042E58DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004160FDAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044152DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045B46DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045328DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004195BDAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042D3512056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044B3712056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044762DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004412A12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004264D12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042F1912056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004154912056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004255412056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004193512056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004202512056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041D5E12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004504712056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045A4712056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004494212056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040D4012056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043C2212056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004503D12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004325A12056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041C2812056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004445CDAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004534BDAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042707DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004321BDAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041E1DDAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044E56DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041A61DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044316DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044932DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041E35DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042737DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004373CDAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042127DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042D28DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004502ADAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045136EA046D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042523EA046D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042A3512056D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040B49EA046D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004343DEA046D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004386762036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004326B62036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004276A62036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040C3762036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004525362036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004456B62036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004425CDAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042A2462036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004256062036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004595062036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042A6862036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043C7062036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040E5B62036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004406062036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040F5D62036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004346F62036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004361062036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004514362036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044F3CDAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004533662036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042B0962036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004523462036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041C6262036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045C3C72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004553072036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042A3F72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004195A72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041F6B72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041C3372036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042A2872036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004316F72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004233E72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004534872036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004153A72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004142072036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042D4972036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041C3B72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041F2472036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004023D72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004353872036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042E4872036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004244672036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004163A72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004380872036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004443E72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004532372036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044A2572036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004291F72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045F4172036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004106572036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004064372036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041E1972036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004574172036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004194072036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004514C72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044A1672036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042E3B72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043E4072036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041B3772036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044C4472036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004052D72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044B3A72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040A2572036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042D6172036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004462472036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004452872036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004094A72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043F3872036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004452A72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004443D72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004196D72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004065072036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004294172036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042D0672036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044A6A72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004184272036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004083072036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043F2872036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004301E72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004323A72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004456672036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004094572036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041B6272036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004594772036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004413B72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041D2872036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004072472036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004264F72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004305B72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004324B72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004563B72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044C3472036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004483772036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043F2F72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041A4572036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004173C72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041F5672036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004243772036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041E3872036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041C2F72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041B5672036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041A3B72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043F3B72036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043A3172036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004122272036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041E5672036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004342372036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044C3672036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004192572036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041F3172036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004065772036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004476972036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004334CDAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042F1762036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043D6772036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041E3472036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040C49DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043F2062036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004305B62036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004136662036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004435062036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040F2262036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043B5B62036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004353462036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043A6B62036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004223862036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004552562036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004093662036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004235F62036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044E2F62036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004254E62036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042A5562036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043D2162036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004145862036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043E68DAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041F1462036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004486CEAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004162DEAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041B71EAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043B1462036D80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004541ADAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040858EAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80045B2DEAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040854EAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041249EAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043058EAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004594AEAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042554EAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004402AEAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041220EAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041B2CEAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040F5FEAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004151CEAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044D4AEAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041616EAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80042265EAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040652EAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80043070EAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004340EEAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040A2BEAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044139EAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004373BEAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004074CEAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80040F66EAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80041358EAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;80044376EAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
-;8004535BEAF76E80;-;33;3306;22100002;2201100001;19/03/2022 07:25;20/04/2022 14:41
